key,language_key,name
SI-057,bg,Община Лашко
SI-058,bg,Община Ленарт
SI-059,bg,Муниципалити оф Лендава
SI-060,bg,Община Лития
SI-061,bg,Градска община Любляна
SI-062,bg,Община Любно
SI-063,bg,Муниципалити оф Лютомер
SI-064,bg,Муниципалити оф Логатец
SI-065,bg,Обчина Лоска Долина
SI-066,bg,Муниципалити оф Лоски Поток
SI-067,bg,Община Луче
SI-068,bg,Луковица
SI-069,bg,Муниципалити оф Майсперк
SI-070,bg,Марибор
SI-071,bg,Муниципалити оф Медводе
SI-072,bg,Муниципалити оф Менгес
SI-073,bg,Община Метлика
SI-074,bg,Община Мезика
SI-075,bg,Община Мирен-Костаневица
SI-076,bg,Муниципалити оф Мислиня
SI-077,bg,Община Моравце
SI-078,bg,Община Моравске Топлице
SI-079,bg,Муниципалити оф Мозирие
SI-080,bg,Урбан Муниципалити оф Мурска Собота
SI-081,bg,Община Мута
SI-082,bg,Община Накло
SI-083,bg,Община Назорие
SI-084,bg,Градска община Нова Горица
SI-085,bg,Урбан Муниципалити оф Ново Место
SI-086,bg,Муниципалити оф Одранци
SI-087,bg,Муниципалити оф Ормуз
SI-088,bg,Община Осилница
SI-089,bg,Муниципалити оф Песница
SI-090,bg,Пиран
SI-091,bg,Община Пивка
SI-092,bg,Община Подчетртек
SI-093,bg,Община Подвелка
SI-094,bg,Постойна
SI-095,bg,Община Предвор
SI-096,bg,Птуй
SI-097,bg,Муниципалити оф Пуцонци
SI-098,bg,Муниципалити оф Ръце-Фрам
SI-099,bg,Община Радеце
SI-100,bg,Община Раденци
SI-101,bg,Община Радле об Драви
SI-102,bg,Община Радовлица
SI-103,bg,Община Равне на Короскем
SI-104,bg,Община Рибница
SI-105,bg,Община Рогасовци
SI-106,bg,Рогашка Слатина
SI-107,bg,Община Рогатец
SI-108,bg,Община Русе
SI-109,bg,Муниципалити оф Семиц
SI-110,bg,Община Севница
SI-111,bg,Община Сежана
SI-112,bg,Градска община Словен Градец
SI-113,bg,Община Словенска Бистрица
SI-114,bg,Словенске Конице
SI-115,bg,Община Старше
SI-116,bg,Община Свети Юрий об Скавници
SI-117,bg,Община Сенкур
SI-118,bg,Муниципалити оф Сентилй
SI-119,bg,Муниципалити оф Сентйерней
SI-120,bg,Муниципалити оф Сентйур
SI-121,bg,Муниципалити оф Скоцян
SI-122,bg,Община Скофя Лока
SI-123,bg,Община Скофлица
SI-124,bg,Община Смарие при Йелсах
SI-125,bg,Община Смартно об Паки
SI-126,bg,Община Состанж
SI-127,bg,Община Магазин
SI-128,bg,Муниципалити оф Тулмин
SI-129,bg,Община Трбовле
SI-130,bg,Муниципалити оф Требние
SI-131,bg,Община Тржич
SI-132,bg,Община Търниш
SI-133,bg,Велене
SI-134,bg,Община Велико Лаще
SI-135,bg,Община Видем
SI-136,bg,Муниципалити оф Випава
SI-137,bg,Община Витание
SI-138,bg,Община Водице
SI-139,bg,Община Войник
SI-140,bg,Връхника
SI-141,bg,Муниципалити оф Вузеница
SI-142,bg,Община Загорие об Сави
SI-143,bg,Община Завърч
SI-144,bg,Община Зрече
SI-146,bg,Община Железники
SI-147,bg,Жири
SI-148,bg,Муниципалити оф Бенедикт
SI-149,bg,Муниципалити оф Бистрица об Сотли
SI-150,bg,Муниципалити оф Блокове
SI-151,bg,Община Брасловце
SI-152,bg,Община Цанкова
SI-153,bg,Община Църквеняк
SI-154,bg,Община Добже
SI-155,bg,Община Добрна
SI-156,bg,Община Добровник
SI-157,bg,Община Доленске Топлице
SI-158,bg,Град
SI-159,bg,Муниципалити оф Хайдина
SI-160,bg,Община Хоце-Сливница
SI-161,bg,Муниципалити оф Ходос
SI-162,bg,Муниципалити оф Хорйул
SI-163,bg,Езерско
SI-164,bg,Коменда
SI-165,bg,Костел
SI-166,bg,Община Крижевци
SI-167,bg,Община Ловренц на Похорю
SI-168,bg,Община Марковци
SI-169,bg,Община Миклавз на Дравскем Полю
SI-170,bg,Община Мирна Печ
SI-171,bg,Община Оплотница
SI-172,bg,Община Подлехник
SI-173,bg,Община Ползела
SI-174,bg,Муниципалити оф Преболд
SI-175,bg,Община Превале
SI-176,bg,Община Разкриже
SI-177,bg,Община Рибница на Похорю
SI-178,bg,Община Селница об Драви
SI-179,bg,Община Содражица
SI-180,bg,Община Солчава
SI-181,bg,Община Света Ана
SI-182,bg,Обцина Свети Андраз в Словенских горицах
SI-183,bg,Община Семпетер-Въртойба
SI-184,bg,Община Табор
SI-185,bg,Община Тръновска вас
SI-186,bg,Община Трзин
SI-187,bg,Община Велика поляна
SI-188,bg,Община Вержей
SI-189,bg,Община Вранско
SI-190,bg,Жалец
SI-191,bg,Община Зетале
SI-192,bg,Община Зировница
SI-193,bg,Жужемберк
SI-194,bg,Община Смартно при Литии
SI-195,bg,Обчина Апаче
SI-196,bg,Муниципалити оф Циркулане
SI-197,bg,Община Костаневица на Кърки
SI-198,bg,Муниципалити оф Маколе
SI-199,bg,Община Мокроног-Требелно
SI-200,bg,Община Полчане
SI-201,bg,Обчина Ренце-Вогрско
SI-202,bg,Об средище об Драви
SI-203,bg,Община Стража
SI-204,bg,Обцина Света Тройица в Словенских горицах
SI-205,bg,Община Свети Томаз
SI-206,bg,Община Смарьеске Топлице
SI-207,bg,Община Горие
SI-208,bg,Муниципалити оф Лог-Драгомер
SI-209,bg,Об Речица об Савинджи
SI-210,bg,Обцина Свети Йурий в Словенских горицах
SI-211,bg,Обчина Сенструперт
SI-212,bg,Мирна
SI-213,bg,Анкаран
