key,language_key,name
IT-CS,dz,ཀོ་སེན་ཛ།
IT-CT,dz,ཀ་ཊ་ནི་ཡ།
IT-CZ,dz,ཀ་ཏན་ཛ་རོ།
IT-EN,dz,ཨེན་ན།
IT-FC,dz,ཕོར་ལི-སེ་སི་ན།
IT-FE,dz,ཕེ་ར་ར།
IT-FG,dz,ཕོ་གི་ཡ།
IT-FI,dz,ཕི་རེནཛེ།
IT-FM,dz,ཕེར་མོ།
IT-FR,dz,ཕོརོ་སི་ནོན།
IT-GE,dz,ཇེ་ནོ་ཝ།
IT-GO,dz,གོ་རི་ཟི་ཡ།
IT-GR,dz,གྷོ་རོ་སི་ཊོ།
IT-IM,dz,ཨིམ་པི་རི་ཡ།
IT-IS,dz,ཨི་སེར་ནིཡ།
IT-KR,dz,ཀྲོ་ཊོན།
IT-LC,dz,ལེ་ཀོ།
IT-LE,dz,ལེ་ཅེ།
IT-LI,dz,ལི་ཝོར་ནོ།
IT-LO,dz,ལོ་ཌི།
IT-LT,dz,ལེ་ཊི་ན།
IT-LU,dz,ལུ་ཀ་
IT-MB,dz,མོན་ཛ་ཨི་བི་རི་ཡན་ཛ།
IT-MC,dz,མ་སེ་ར་ཊ།
IT-ME,dz,མེ་སི་ནཱ།
IT-MI,dz,མི་ལ་ནོ།
IT-MN,dz,མན་ཊོ་ཝ།
IT-MO,dz,མོ་ཌེ་ན།
IT-MS,dz,མ་ས་-ཀ་ར་ར།
IT-MT,dz,མེ་ཊེ་ར།
IT-NA,dz,ན་པོ་ལི།
IT-NO,dz,ནོ་ཝ་ར།
IT-NU,dz,ནུའོ་རོ།
IT-OR,dz,ཨོ་རི་སི་ཊ་ནོ།
IT-PA,dz,པ་ལེར་མོ།
IT-PC,dz,པི་ཡ་སེན་ཛ།
IT-PD,dz,པཱ་ཌོ་ཝ།
IT-PE,dz,པེས་ཀཱ་ར།
IT-PG,dz,པེ་རུ་གི་ཡ།
IT-PI,dz,པི་ས།
IT-PN,dz,པོར་ཌི་ནོན།
IT-PO,dz,པྲ་ཏོ།
IT-PR,dz,པར་མ།
IT-PT,dz,པིསི་ཊོ་ཡ།
IT-PU,dz,པེ་སཱ་རོ་ཨི་ཨུར་བི་ནོ།
IT-PV,dz,པ་ཝི་ཡ།
IT-PZ,dz,པོ་ཊེན་ཛ།
IT-RA,dz,ར་ཝེན་ན།
IT-RC,dz,རེ་ཇིའོ་ཀ་ལབ་རི་ཡ།
IT-RE,dz,རེ་ཇིའོ་ཨེ་མི་ལི་ཡ།
IT-RG,dz,ར་གུ་ས་
IT-RI,dz,རི་ཊི།
IT-RM,dz,རོ་མ།
IT-RN,dz,རི་མི་ནི།
IT-RO,dz,རོ་ཝི་གོ།
IT-SA,dz,སཱ་ལེར་ནོ།
IT-SI,dz,སི་ཡ་ན།
IT-SO,dz,སོན་ཌི་རིའོ།
IT-SP,dz,ལཱ་སི་པེ་ཛི་ཡ།
IT-SR,dz,སི་ར་ཀུ་སི།
IT-SS,dz,ས་ས་རི།
IT-SU,dz,།སུད་སར་སྡེན།
IT-SV,dz,ས་ཝོ་ན།
IT-TA,dz,ཊ་རན་ཊོ།
IT-TE,dz,ཊེ་ར་མོ།
IT-TN,dz,ཊེརེན་ཊོ།
IT-TO,dz,ཊོ་རི་ནོ།
IT-TP,dz,ཏྲ་པ་ནི།
IT-TR,dz,ཏེར་ནི།
IT-TS,dz,ཊི་རི་སི་ཊི།
IT-TV,dz,ཊི་རི་ཝི་སོ།
IT-UD,dz,ཡུ་ཌིན།
IT-VA,dz,ཝ་རེ་སི།
IT-VB,dz,ཝར་བྷ་ནོ་-ཀུ་སིའོ་-ཨོ་སོ་ལ།
IT-VC,dz,ཝར་སེ་ལི།
IT-VE,dz,ཝེ་ནི་ཛི་ཡ།
IT-VI,dz,ཝི་སེན་ཛ།
IT-VR,dz,ཝེ་རོ་ནཱ།
IT-VT,dz,ཝི་ཊར་བོ།
IT-VV,dz,ཝི་བོ་ཝ་ལེན་ཊི་ཡ།
